epoch	dice_coef	loss	val_dice_coef	val_loss	time
0	0.5250459313392639	1.6682733297348022	0.6205471158027649	1.4821244478225708	306.00919699668884
1	0.6568374633789062	1.4139796495437622	0.6222999691963196	1.4425231218338013	286.41616439819336
2	0.7151145339012146	1.333090901374817	0.6744289994239807	1.3721767663955688	294.0396342277527
3	0.7252632975578308	1.3021868467330933	0.6748950481414795	1.3637133836746216	301.7031264305115
4	0.7278192043304443	1.2910428047180176	0.6763179898262024	1.3653384447097778	291.90453147888184
5	0.7362879514694214	1.2776434421539307	0.6627930998802185	1.3781605958938599	289.00470519065857
6	0.7692236304283142	1.2157272100448608	0.6952360272407532	1.288684606552124	300.61239767074585
7	0.7958537936210632	1.1458324193954468	0.6792197823524475	1.3076082468032837	283.5059735774994
8	0.7997616529464722	1.1338387727737427	0.69643634557724	1.2831157445907593	289.0195322036743
9	0.8020026683807373	1.1279070377349854	0.6992924809455872	1.2768970727920532	292.15879797935486
10	0.8037676215171814	1.1220976114273071	0.6956456303596497	1.2784875631332397	281.7101924419403
11	0.8052446842193604	1.1172257661819458	0.670811653137207	1.3098275661468506	286.8704209327698
12	0.8067683577537537	1.112644910812378	0.6624022126197815	1.3194571733474731	285.9693396091461
13	0.8224720358848572	1.0973986387252808	0.6930880546569824	1.2886840105056763	275.7471830844879
14	0.8657521605491638	1.0401155948638916	0.6638111472129822	1.3263825178146362	273.0202314853668
15	0.8822635412216187	1.00972580909729	0.6646175980567932	1.3270541429519653	273.94034600257874
16	0.8897945284843445	0.994489312171936	0.6586727499961853	1.3339767456054688	275.5704803466797
17	0.8954111933708191	0.9817160367965698	0.6669974327087402	1.3223601579666138	286.9243197441101
18	0.8995784521102905	0.9732435941696167	0.6501162648200989	1.3446849584579468	270.3687446117401
19	0.9031158089637756	0.9642340540885925	0.6612592339515686	1.3312937021255493	275.11156463623047
20	0.9061633348464966	0.9569420218467712	0.662303626537323	1.3285279273986816	286.0825660228729
21	0.9089570641517639	0.9496692419052124	0.6724255084991455	1.3154546022415161	301.5910189151764
22	0.9106101393699646	0.9460606575012207	0.6607012748718262	1.3300838470458984	292.33078598976135
23	0.9123029112815857	0.9415672421455383	0.65774005651474	1.3329778909683228	288.2573776245117
24	0.9144351482391357	0.9364641904830933	0.65773606300354	1.3323348760604858	287.84482049942017
25	0.9160678386688232	0.9314407706260681	0.6567806601524353	1.3366303443908691	287.653032541275
26	0.9173418879508972	0.9279177188873291	0.6664943099021912	1.3234091997146606	294.1148386001587
27	0.9190322756767273	0.9227837324142456	0.6473314762115479	1.3477314710617065	286.936372756958
28	0.9198395609855652	0.9207437038421631	0.6448162198066711	1.3497236967086792	293.3903925418854
29	0.9214709997177124	0.9158387184143066	0.6702120304107666	1.3168052434921265	284.9707143306732
30	0.9226306080818176	0.9114060997962952	0.6283501982688904	1.3721752166748047	300.48167657852173
31	0.9242863059043884	0.906274676322937	0.6485734581947327	1.3463174104690552	289.2694091796875
32	0.9252259731292725	0.9038870334625244	0.6562941074371338	1.3374029397964478	285.9170677661896
33	0.9260151386260986	0.9010997414588928	0.672363817691803	1.314489483833313	286.6820595264435
34	0.9272893071174622	0.8966367244720459	0.6707534790039062	1.3162850141525269	281.9111397266388
35	0.9290236830711365	0.8916598558425903	0.6655077338218689	1.325069546699524	276.1644198894501
36	0.929658055305481	0.8898105025291443	0.6568968296051025	1.3364481925964355	285.4243378639221
37	0.9308792352676392	0.8856189250946045	0.6596632599830627	1.3329287767410278	283.8506987094879
38	0.9320030808448792	0.8819728493690491	0.6753528714179993	1.3116211891174316	297.5162320137024
39	0.932224690914154	0.8815933465957642	0.6562067270278931	1.3381849527359009	291.2534725666046
40	0.9339630603790283	0.8748037815093994	0.6644297242164612	1.32626473903656	282.8933951854706
41	0.9344242811203003	0.8736186623573303	0.6707801222801208	1.3190847635269165	265.90063428878784
42	0.9347115159034729	0.873315691947937	0.6573886871337891	1.3369837999343872	273.58971071243286
43	0.9361637234687805	0.8678174018859863	0.6515232920646667	1.3439602851867676	270.73768067359924
44	0.9362121820449829	0.8682820200920105	0.6499437689781189	1.347551703453064	276.95455861091614
45	0.9374457001686096	0.863446831703186	0.6725270748138428	1.316987156867981	282.95513367652893
46	0.9381330013275146	0.8607981204986572	0.6688077449798584	1.3223463296890259	266.9908106327057
47	0.9385704398155212	0.858931303024292	0.6795947551727295	1.305829644203186	274.75005984306335
48	0.9391323924064636	0.8574386835098267	0.6689507961273193	1.323398232460022	269.19237661361694
49	0.939764678478241	0.855410099029541	0.6606841683387756	1.3321183919906616	281.03266954421997
50	0.9407984614372253	0.8509469628334045	0.667748212814331	1.3240400552749634	273.4261693954468
51	0.9414708018302917	0.8487210273742676	0.6681589484214783	1.3242419958114624	282.5561149120331
52	0.9421953558921814	0.8462932109832764	0.663865864276886	1.3287397623062134	261.94838404655457
53	0.9422784447669983	0.8467631340026855	0.6697090268135071	1.3217769861221313	270.1106905937195
54	0.9430667161941528	0.8434413075447083	0.6753091216087341	1.3133116960525513	274.936395406723
55	0.9437413811683655	0.8412322402000427	0.6744031310081482	1.3155478239059448	278.06728959083557
56	0.9446917772293091	0.8375401496887207	0.6735480427742004	1.3162978887557983	275.36796402931213
57	0.9451521635055542	0.8355522155761719	0.663101851940155	1.3304404020309448	275.5020477771759
58	0.9453688263893127	0.8350841999053955	0.6619362831115723	1.332990050315857	269.29436683654785
59	0.9459928870201111	0.8324690461158752	0.6666631102561951	1.3276464939117432	270.55433535575867
60	0.9462605118751526	0.8315790891647339	0.6657092571258545	1.3287452459335327	273.7168970108032
61	0.9469506740570068	0.8283767104148865	0.6672067642211914	1.3252137899398804	276.3081486225128
62	0.9473024010658264	0.827254056930542	0.6701123714447021	1.3218637704849243	275.64360070228577
63	0.9478530883789062	0.8251847624778748	0.6650938391685486	1.3296366930007935	270.76077914237976
64	0.9480631351470947	0.8242167830467224	0.6759476065635681	1.3132418394088745	269.2594850063324
65	0.9486618041992188	0.8215609788894653	0.6777737736701965	1.3116048574447632	273.4843707084656
66	0.9487990736961365	0.8212281465530396	0.6728153824806213	1.3188683986663818	275.54658818244934
67	0.9492858052253723	0.8189202547073364	0.6741803288459778	1.317049264907837	275.9971649646759
68	0.9496098756790161	0.8180294632911682	0.6673626899719238	1.3256886005401611	270.0039851665497
69	0.9496211409568787	0.8181480765342712	0.6684482097625732	1.3257492780685425	274.9841978549957
70	0.9502547383308411	0.8148493766784668	0.6686190962791443	1.3253042697906494	275.8484675884247
71	0.9505162835121155	0.8139222264289856	0.6680211424827576	1.3250617980957031	276.4107847213745
72	0.9508812427520752	0.8122246265411377	0.6662915349006653	1.3284342288970947	264.60935401916504
73	0.9510077834129333	0.8117578029632568	0.6796086430549622	1.3102028369903564	271.0375850200653
74	0.9511207342147827	0.8109906315803528	0.6688031554222107	1.3249341249465942	278.60351371765137
75	0.9516860842704773	0.8083151578903198	0.6649433970451355	1.3299165964126587	267.74411606788635
76	0.9517882466316223	0.8081473708152771	0.6735725998878479	1.3171929121017456	269.2462966442108
77	0.9519203901290894	0.8080657124519348	0.6707219481468201	1.3222969770431519	271.58474826812744
78	0.9523845911026001	0.8054339289665222	0.6621606945991516	1.333527684211731	272.29010105133057
79	0.9525700807571411	0.804755449295044	0.6723504662513733	1.3201788663864136	279.99468898773193
80	0.9529620409011841	0.8026078343391418	0.6711997985839844	1.3204413652420044	268.36068773269653
81	0.953106701374054	0.8019679188728333	0.6611034274101257	1.3339743614196777	283.13421654701233
82	0.9531983137130737	0.8019405007362366	0.6692473888397217	1.3237797021865845	278.289142370224
83	0.9534154534339905	0.8008885979652405	0.6666572690010071	1.326938509941101	288.422678232193
84	0.9536877274513245	0.7993270754814148	0.6676714420318604	1.326426386833191	292.63247561454773
